0.833595	4.306934	0.939110	0.391065
0.833680	4.305733	0.955981	0.476870
0.833886	4.310525	0.907232	0.228519
0.833835	4.307019	1.349144	2.441669
0.833841	4.308166	1.233506	1.860842
0.834013	4.315628	0.938995	0.380553
0.834038	4.319797	1.081653	1.089116
0.834354	4.324615	0.808383	0.281135
0.834056	4.320857	1.343243	2.397352
0.833780	4.321663	0.705493	0.794055
0.833667	4.316587	0.911785	0.242454
0.833483	4.312678	0.943195	0.404334
0.833093	4.304902	1.533794	3.363768
0.833013	4.301306	0.840262	0.099113
0.833336	4.313141	0.828630	0.168914
0.833332	4.310300	0.919011	0.287328
0.833321	4.304391	1.226834	1.832863
0.833377	4.303435	1.192860	1.665270
0.833257	4.299897	0.849804	0.047239
0.832934	4.291096	0.957643	0.499426
0.832758	4.289651	0.660751	0.984309
0.832701	4.285809	0.871807	0.075453
0.832580	4.283415	0.793660	0.313096
0.832572	4.284270	0.870703	0.071797
0.832691	4.295676	1.111837	1.267256
0.832761	4.293650	0.924316	0.330958
0.832894	4.299517	1.048258	0.946181
0.833197	4.305277	0.869534	0.046402
0.833118	4.302470	0.855567	0.022201
0.832938	4.296393	0.855300	0.018474
0.833139	4.311198	0.606871	1.275627
0.833181	4.307627	0.678330	0.915263
0.833229	4.307889	0.919545	0.291422
0.833211	4.308182	1.428881	2.839720
0.833149	4.306372	0.991302	0.651747
0.833040	4.300152	0.964443	0.521933
0.833212	4.303644	0.899385	0.193695
0.832889	4.297786	0.593444	1.331529
0.832871	4.292954	0.655326	1.017391
0.833125	4.306996	0.608975	1.262323
0.833076	4.302428	0.950645	0.450280
0.833255	4.306322	1.449159	2.941339
0.833220	4.302457	0.789321	0.355469
0.833182	4.304538	0.409142	2.258936
0.833180	4.308369	0.827376	0.171751
0.832744	4.300214	0.747245	0.564953
0.832964	4.302406	1.043068	0.913014
0.832919	4.297289	0.920262	0.304148
0.833126	4.300267	0.816154	0.219019
0.833197	4.298073	0.779602	0.399785
0.833563	4.305746	0.757386	0.517816
0.833509	4.301802	1.029213	0.845031
0.833558	4.299693	0.779421	0.402359
0.833562	4.297040	1.230094	1.855247
0.833625	4.295557	0.814408	0.222235
0.833614	4.297230	1.204741	1.727982
0.833735	4.298202	0.811274	0.241022
0.833737	4.296725	0.958680	0.497856
0.833695	4.294073	1.088085	1.147183
0.833705	4.292673	0.800325	0.289440
0.833727	4.291682	0.796578	0.307058
0.833533	4.286388	0.818565	0.192665
0.833476	4.285914	1.012417	0.777364
0.833514	4.283873	0.516204	1.702014
0.833660	4.285903	1.340973	2.423076
0.833742	4.290338	0.828582	0.143949
0.833876	4.296886	0.976796	0.591593
0.834123	4.302184	0.852007	0.038017
0.834242	4.306975	0.876744	0.081009
0.834206	4.306242	0.936300	0.380764
0.834194	4.309723	1.377235	2.582783
0.834321	4.309784	1.020377	0.797601
0.834380	4.308177	0.869282	0.042987
0.834345	4.303482	0.849546	0.051174
0.834200	4.299049	0.997618	0.693257
0.834077	4.293475	0.807349	0.253968
0.834206	4.301427	1.031629	0.860564
0.834385	4.303257	0.754373	0.527856
0.834688	4.313724	0.743698	0.591440
0.834482	4.309266	0.681524	0.898585
0.834479	4.306286	0.929116	0.344276
0.834422	4.303690	1.494789	3.177717
0.834327	4.298441	0.765233	0.468865
0.834358	4.297536	0.817078	0.209103
0.834363	4.298474	1.062865	1.020115
0.834210	4.296600	0.750525	0.541253
0.834347	4.297424	0.913322	0.272490
0.834373	4.297446	0.983237	0.621858
0.834399	4.297720	0.970671	0.558334
0.834289	4.294017	0.901686	0.217135
0.834258	4.293269	0.732225	0.629827
0.834194	4.293087	1.019795	0.808890
0.834168	4.300310	1.429686	2.851385
0.834336	4.297413	0.903580	0.222731
0.834178	4.292336	1.333402	2.376890
0.834128	4.294062	0.863314	0.023343
0.834085	4.290042	1.823071	4.827523
0.834132	4.289936	0.615429	1.211883
0.834406	4.291753	0.611329	1.234228
0.834439	4.290440	0.781053	0.383702
0.834623	4.293859	0.835701	0.113891
0.834550	4.290272	1.312970	2.276796
0.834500	4.289738	0.854425	0.015864
0.834527	4.289423	0.751546	0.530046
0.834650	4.294094	1.092537	1.171437
0.834632	4.290047	0.866264	0.043080
0.834515	4.287134	0.874276	0.085754
0.834548	4.284626	1.061626	1.025015
0.834584	4.282407	1.229123	1.865091
0.834591	4.279583	0.848630	0.035682
0.834793	4.280510	0.920785	0.325307
0.834721	4.279116	0.820460	0.175347
0.834559	4.275434	1.118876	1.319681
0.834417	4.274490	1.042086	0.936346
0.834384	4.275943	1.582917	3.637922
0.834413	4.275351	0.833804	0.106770
0.834534	4.275948	0.952446	0.486559
0.834433	4.273901	0.972073	0.585407
0.834496	4.271080	1.169584	1.576618
0.834572	4.270253	1.236986	1.914196
0.834387	4.266005	0.971546	0.591307
0.834546	4.267305	0.647154	1.031722
0.834585	4.266493	1.377276	2.620465
0.834639	4.264633	0.698486	0.772104
0.834511	4.262669	0.731870	0.602965
0.834365	4.258802	1.250007	1.991027
0.834273	4.257024	0.892350	0.204424
0.834248	4.254824	0.846170	0.024588
0.834061	4.251685	0.949361	0.493100
0.833952	4.252680	0.631942	1.094028
0.833935	4.252354	0.866045	0.075568
0.833834	4.247553	0.610083	1.198732
0.833694	4.243446	0.729412	0.598095
0.833604	4.240252	0.832836	0.078129
0.833686	4.237982	1.027365	0.896806
0.933112	102.218020	0.252038	352.606756
0.939222	62.925528	0.254022	166.902643
0.938496	46.320895	0.264867	113.907046
0.922164	37.328869	-0.086423	76.639432
0.910314	32.210872	0.134524	16.881307
0.925252	31.852583	-0.044201	45.328122
0.912011	28.401571	0.235556	33.301354
0.917439	26.688835	-0.040812	36.069736
0.910649	24.653581	0.343513	45.721105
0.912972	23.405208	0.702951	106.568423
0.920090	23.359035	0.175909	6.293188
0.917631	22.297114	0.866927	111.919849
0.918548	21.755565	0.306838	22.244330
0.919791	21.022289	0.334837	23.688289
0.914241	20.199488	-0.171720	41.657047
0.912232	19.518272	0.530648	42.803173
0.912052	18.884407	0.325462	17.196275
0.912562	18.580295	-0.091974	28.236458
0.904168	17.953916	0.621358	43.986262
0.903454	17.561135	0.459859	26.103308
0.906278	17.713644	0.108360	7.888261
0.907927	17.595004	0.170249	2.819484
0.907396	17.312033	0.233281	2.104598
0.911109	17.446314	0.401429	14.659390
0.912389	17.336815	0.302388	5.943614
0.915600	17.365853	0.326220	6.850194
0.916695	17.515159	0.036646	14.888878
0.916191	17.417502	0.538250	19.874704
0.915185	17.168883	0.278914	1.535402
0.914813	16.932702	0.181693	5.125125
0.911842	16.642616	0.002311	16.496919
0.910739	16.550415	0.324813	3.341212
0.909915	16.431692	0.230796	2.692297
0.909878	16.218313	0.262157	1.034724
0.909693	16.038018	0.548232	14.885501
0.908002	15.792799	0.265923	1.175499
0.906771	15.651496	0.193930	5.252358
0.908963	15.933768	0.440002	7.098021
0.907198	15.779429	0.132859	8.986586
0.907592	15.687764	0.080236	11.677813
0.907358	15.604221	1.139044	40.074829
0.907107	15.501873	-0.141448	22.268426
0.909245	15.804177	0.247430	4.212087
0.909195	15.798147	-0.117222	21.178434
0.908731	15.678098	0.437942	4.022957
0.906839	15.510141	0.380356	1.267964
0.906350	15.423854	0.223755	5.740856
0.905278	15.317516	0.255285	4.473520
0.905980	15.337232	0.876323	21.210554
0.905636	15.310191	0.594423	9.048223
0.906308	15.186685	0.421064	1.772286
0.905813	15.086436	0.226841	6.104369
0.906316	15.005324	0.375804	0.369460
0.904921	14.877027	0.444419	2.152157
0.904494	14.804682	-0.230751	23.507590
0.905000	14.739358	0.215005	6.754611
0.904664	14.636062	0.189005	7.723332
0.905458	14.613083	0.463802	2.099509
0.905131	14.500056	1.124307	25.421191
0.904465	14.436932	0.417019	0.157997
0.904863	14.471686	0.466484	1.624489
0.905232	14.438805	0.298937	4.264986
0.905110	14.395906	0.520097	3.064796
0.904615	14.358022	0.143630	9.600842
0.903925	14.291330	0.362989	2.426741
0.904833	14.316682	0.516740	2.358407
0.904395	14.255363	1.103092	20.890056
0.903654	14.153403	0.506501	1.781734
0.904591	14.237399	0.344510	3.528681
0.904219	14.237586	0.182262	8.640168
0.905161	14.250389	0.556569	2.638230
0.904268	14.183413	0.856150	11.490422
0.903334	14.098797	0.613964	4.100079
0.903731	14.082510	0.357971	3.589909
0.903742	14.025530	0.544823	1.767221
0.903368	13.980615	0.806650	9.146833
0.903545	13.978449	0.652295	4.523865
0.903164	13.920373	0.615653	3.357876
0.902880	13.846910	-0.243389	20.605863
0.902872	13.795414	0.421338	2.214625
0.902506	13.794082	0.747553	6.544715
0.903228	13.816559	0.613848	2.719790
0.902964	13.796168	0.476480	1.086708
0.902805	13.751504	0.846652	8.611711
0.903469	13.761121	0.545155	0.503115
0.903995	13.730313	1.167087	16.520505
0.904111	13.685595	0.572334	1.011013
0.904284	13.655651	-0.205895	18.894941
0.904543	13.615288	0.348755	4.821673
0.904026	13.548248	0.485936	1.405288
0.903751	13.493145	0.428133	2.888652
0.903967	13.483023	0.726291	4.352608
0.902659	13.421947	0.333468	5.305197
0.903439	13.455592	1.035971	11.550855
0.902622	13.400389	0.759214	4.769992
0.902241	13.350060	0.489814	1.725604
0.901626	13.324894	1.049982	11.391857
0.901887	13.377918	0.369199	4.757430
0.901857	13.351169	0.765645	4.383912
0.901714	13.312731	0.064348	11.833855
0.901595	13.266470	0.602512	0.473990
0.901879	13.489230	0.515513	1.822330
0.901915	13.517287	1.384657	17.582420
0.902374	13.668026	0.818493	4.579311
0.901740	13.608391	0.769860	3.425295
0.900662	13.546295	0.474979	3.115664
0.901447	13.701665	0.629177	0.017190
0.901670	13.681182	0.915699	6.144468
0.901562	13.657959	0.887319	5.416114
0.901416	13.620591	0.401821	5.043587
0.902303	13.869000	0.832425	3.779438
0.903030	14.003016	0.684528	0.412606
0.903888	14.080122	0.078453	12.438760
0.903848	14.027137	0.796362	2.521217
0.903707	13.992828	0.823535	3.007252
0.903538	13.972639	0.824372	2.932949
0.903781	13.978289	0.509603	3.595973
0.903566	13.930507	1.351861	13.430735
0.903505	13.888253	0.106738	11.741347
0.903454	13.856691	0.508916	3.684695
0.903702	13.893834	0.570391	2.563393
0.903782	13.860544	0.927107	4.443452
0.904063	13.891893	0.710102	0.042514
0.903903	13.842085	1.207542	9.710322
0.904115	13.829477	0.829736	2.258569
0.903940	13.788670	0.547862	3.228630
0.903856	13.747521	0.976195	4.958503
0.903984	13.713646	0.914801	3.717394
0.903159	13.662080	0.465597	4.842864
0.903021	13.629518	0.731260	0.143410
0.902981	13.630483	0.563342	3.080792
0.902757	13.608847	1.150353	7.810714
0.903037	13.588991	0.441619	5.410649
0.903242	13.582541	0.892593	2.859780
0.903154	13.546581	0.463535	5.054142
0.903000	13.522271	0.727559	0.263362
0.903339	13.508328	0.482972	4.753154
0.903594	13.517000	0.595215	2.784972
0.903380	13.482896	1.005177	4.547017
0.903325	13.473675	0.940498	3.309284
0.903656	13.510535	0.839337	1.390410
0.903406	13.478630	0.748737	0.253301
0.903353	13.450756	0.935654	2.992298
0.903730	13.452410	0.665149	1.820512
0.903624	13.433430	0.762839	0.159785
0.903828	13.405347	0.437420	5.830948
0.903913	13.411194	0.641609	2.355003
0.903854	13.402492	0.694751	1.488101
0.904500	13.503173	0.800857	0.167207
0.904204	13.480043	0.999084	3.492762
0.904651	13.553391	0.884475	1.403383
0.905115	13.581087	0.886290	1.338510
0.905227	13.575916	0.856270	0.771027
0.905387	13.571840	0.248309	9.430124
0.905640	13.563380	1.174019	5.931292
0.905289	13.546899	1.045415	3.732376
0.905295	13.561098	0.825123	0.016906
0.905529	13.560671	0.717106	1.811609
0.905712	13.541626	0.520313	5.054556
0.905701	13.534412	0.414179	6.807271
0.906127	13.569677	0.265826	9.270221
0.906235	13.552842	0.786030	0.894402
0.906135	13.549728	0.500574	5.522154
0.906575	13.552337	1.135786	4.587739
0.906366	13.535009	0.907569	0.898863
0.906017	13.506591	0.415817	6.920600
0.905694	13.477406	2.153742	20.491559
0.905877	13.526347	1.111180	3.931987
0.905350	13.490486	1.160478	4.666693
0.904806	13.452221	0.870806	0.117250
0.904314	13.418160	0.691634	2.684791
0.904188	13.407907	1.678246	12.531977
0.904367	13.388435	1.145648	4.251314
0.904400	13.387531	1.824782	14.597132
0.904373	13.367673	1.371190	7.579338
0.904289	13.355057	1.648995	11.739580
0.904557	13.342661	1.091514	3.207549
0.904978	13.448095	1.391535	7.572663
0.905084	13.435731	0.866086	0.401630
0.904676	13.405266	1.107034	3.192685
0.904753	13.439146	1.119436	3.280491
0.905094	13.448399	0.777020	1.885327
0.905234	13.444618	1.272715	5.424495
0.905327	13.442176	0.845522	0.951892
0.905007	13.413855	0.819065	1.358360
0.904913	13.403682	0.923767	0.143123
0.904783	13.383594	1.545686	9.203191
0.904750	13.365778	0.879335	0.561536
0.904611	13.350623	0.215515	10.223427
0.904758	13.364558	0.841624	1.193684
0.904637	13.344670	0.895314	0.441839
0.904507	13.317489	1.404313	6.852885
0.904740	13.343795	1.132397	2.867444
0.905171	13.418767	0.926355	0.199083
0.905658	13.608481	1.274656	4.524230
0.905698	13.633628	1.066931	1.493147
0.905692	13.626066	1.397649	6.125065
0.905710	13.628475	0.939394	0.396785
0.905959	13.634909	0.738706	3.262604
0.905646	13.639117	1.005306	0.430318
0.905581	13.646921	1.336310	4.994535
0.905652	13.641535	1.315737	4.656317
0.905832	13.656712	0.597536	5.372975
0.905608	13.634913	0.542291	6.141853
0.905739	13.652367	0.985574	0.076232
0.906000	13.683678	1.298645	4.151092
0.906280	13.695610	1.678550	9.285611
0.906291	13.687698	0.891173	1.523071
0.906272	13.673879	0.947627	0.775844
0.906250	13.663209	1.075346	0.929608
0.906593	13.700472	1.236671	3.033805
0.906384	13.684940	0.893598	1.628764
0.906593	13.683994	1.252687	3.167035
0.906680	13.693331	1.419055	5.343109
0.906685	13.682161	0.679855	4.590055
0.906479	13.658979	1.120342	1.280438
0.906650	13.650216	0.707315	4.245874
0.906725	13.630054	0.972413	0.737431
0.906516	13.610548	1.223432	2.562741
0.906715	13.601090	0.951638	1.055020
0.906851	13.592363	0.762674	3.565586
0.906636	13.574799	1.191252	2.041824
0.906779	13.567746	0.977923	0.782834
0.906995	13.574580	0.801632	3.122584
0.907129	13.562168	1.166157	1.601222
0.907092	13.545262	0.982616	0.803938
0.906973	13.528999	1.040073	0.079478
0.907119	13.529000	1.891408	10.863629
0.907044	13.510411	1.163409	1.451639
0.906849	13.487321	1.136527	1.088938
0.906737	13.477023	1.023453	0.386234
0.906772	13.470428	0.931835	1.583495
0.906764	13.467580	0.006171	13.389071
0.906742	13.455343	1.073464	0.167166
0.906863	13.443914	1.186541	1.575087
0.906918	13.430127	1.064606	0.010380
0.906761	13.410394	1.363723	3.761682
0.906614	13.388731	1.288610	2.795480
0.906645	13.418107	0.162503	11.382292
0.906775	13.433954	1.114643	0.495679
0.906665	13.426366	1.235895	1.980022
0.906429	13.408115	1.055637	0.281968
0.906538	13.409259	1.356412	3.415328
0.906771	13.412790	1.103562	0.241269
0.906844	13.411767	1.285205	2.450049
0.907068	13.409589	0.940266	1.832180
0.906963	13.395509	0.984581	1.302949
0.906498	13.370341	1.310186	2.680172
0.906526	13.352977	1.019613	0.892119
0.906533	13.347821	1.613233	6.320348
0.906378	13.327550	0.713462	4.650601
0.906407	13.314657	1.057657	0.482420
0.906551	13.312520	1.741272	7.765261
0.906640	13.302651	1.074927	0.320221
0.906768	13.299653	1.554737	5.434179
0.906652	13.294886	0.961459	1.736388
0.906471	13.286022	0.990084	1.411005
0.906477	13.275630	1.320323	2.526222
0.906319	13.259574	0.979167	1.567380
0.906493	13.256152	1.118729	0.073996
0.906434	13.258840	1.020963	1.120839
0.906741	13.282621	1.091155	0.338313
0.906974	13.306494	1.728406	7.153033
0.907053	13.303754	1.037598	1.048275
0.907071	13.292884	0.281273	9.978016
0.907247	13.284765	1.002643	1.493695
0.907309	13.293774	1.254349	1.427372
0.907382	13.295547	1.520464	4.511853
0.907199	13.281628	0.784169	4.117890
0.907402	13.311486	1.241717	1.169129
0.907627	13.338100	1.381143	2.736755
0.907760	13.353699	1.223417	0.855163
0.908098	13.397449	0.983311	1.998648
0.908150	13.422691	1.737293	6.673891
0.907914	13.401325	0.968137	2.225605
0.908057	13.404376	1.254673	1.050254
0.908016	13.387554	1.265408	1.159601
0.907958	13.374490	1.386839	2.535867
0.907712	13.356762	2.113194	10.836589
0.907445	13.341137	1.555287	4.429529
0.907394	13.329229	1.386908	2.484310
0.907601	13.349778	1.128566	0.507479
0.907519	13.340017	1.780744	6.883704
0.907536	13.339319	1.522476	3.917977
0.907191	13.317986	1.212081	0.393505
0.907462	13.344387	1.105224	0.864617
0.907417	13.341198	1.353053	1.907152
0.907474	13.327542	0.948890	2.654532
0.907571	13.327691	1.378898	2.152944
0.907416	13.314631	1.173279	0.167896
0.907642	13.333592	1.256440	0.719349
0.907867	13.362549	0.725657	5.261380
0.907660	13.342777	1.258159	0.677017
0.907672	13.326821	1.176692	0.239200
0.907596	13.311785	0.786746	4.578196
0.907464	13.296842	1.311227	1.231494
0.907297	13.279087	1.196624	0.046100
0.907285	13.271781	1.083099	1.316322
0.907381	13.295668	1.121833	0.934750
0.907537	13.327299	1.302884	1.003002
0.907472	13.321866	0.706368	5.567183
0.907419	13.310494	1.472266	2.822367
0.907703	13.349304	1.284287	0.699817
0.908007	13.376255	1.235352	0.114240
0.907910	13.378887	1.493390	2.899294
0.907778	13.361785	1.884885	7.148185
0.907876	13.357746	1.695012	5.054514
0.908020	13.356922	1.366396	1.459203
0.908107	13.353099	1.392063	1.714595
0.908145	13.345541	1.033088	2.182449
0.908343	13.345550	1.294917	0.623499
0.908358	13.333561	1.226520	0.126186
0.908264	13.322127	0.446219	8.525346
0.908350	13.315215	1.098228	1.529781
0.908517	13.317276	1.243733	0.007589
0.908560	13.332042	1.208370	0.407820
0.908707	13.343478	1.384846	1.443606
0.908596	13.327365	1.077758	1.838083
0.908346	13.308658	0.899106	3.740510
0.908420	13.307334	1.238035	0.152555
0.908192	13.290440	1.279183	0.278345
0.908038	13.278077	1.658002	4.279534
0.908046	13.274680	1.839913	6.176626
0.908006	13.262568	1.364304	1.136444
0.907778	13.253927	1.097705	1.687433
0.907835	13.271282	1.215660	0.482271
0.907814	13.255874	1.365164	1.083349
0.907894	13.256496	1.394756	1.370856
0.908166	13.291754	0.905428	3.809889
0.908121	13.277306	1.618643	3.646471
0.908076	13.266141	1.379070	1.129063
0.908177	13.266497	1.095037	1.853252
0.908325	13.271386	1.395698	1.252634
0.908306	13.263397	1.677908	4.171180
0.908181	13.267947	1.332962	0.560233
0.908103	13.252601	1.256407	0.239161
0.907779	13.235150	1.340681	0.628820
0.907891	13.229630	1.065247	2.230190
0.907669	13.215320	1.342473	0.623842
